lock_id,user_id,lock_datetime
501158,10010332,2022-09-15 12:40:45.002902
506618,10114603,2022-10-11 23:47:36.230345
524468,10095049,2022-09-07 08:27:07.944943
521506,10017880,2022-09-10 14:54:55.410399
527418,10108300,2022-12-15 17:37:25.458834
511528,10080007,2022-10-26 17:58:39.701942
518542,10286431,2022-10-08 09:40:49.138262
526766,10127071,2022-09-06 18:07:09.714955
518444,10234498,2022-09-16 22:18:08.983797
522618,10170025,2022-10-09 05:08:07.145926
503864,10275103,2022-10-26 09:27:00.580305
503848,10258642,2022-12-06 16:07:20.501717
506460,10172800,2022-09-02 03:40:17.396542
500730,10038064,2022-09-22 16:12:09.764830
526436,10017958,2022-11-23 17:19:28.271463
513692,10134079,2022-11-19 21:31:20.885178
521568,10082602,2022-11-19 12:38:51.430567
503940,10174237,2022-10-15 07:53:25.063563
519704,10233502,2022-11-26 01:27:55.335354
516654,10206340,2022-10-24 12:04:36.796844
504574,10251301,2022-10-19 05:50:06.484113
501680,10109608,2022-11-25 12:27:17.361700
505780,10126267,2022-09-19 23:47:54.192525
513092,10049545,2022-12-28 16:21:28.212830
514302,10216090,2022-12-29 20:02:45.027143
523336,10143010,2022-10-03 03:23:10.781202
513160,10115611,2022-09-24 00:01:24.565503
525970,10291174,2022-09-25 00:09:26.235434
512626,10171594,2022-09-17 12:49:18.626697
519786,10014526,2022-09-30 00:53:34.229956
504346,10085128,2022-11-10 02:08:42.350851
520334,10117855,2022-09-30 15:08:51.987124
527042,10130038,2022-12-07 16:39:56.699562
508574,10203454,2022-11-11 04:07:35.065850
524132,10061692,2022-09-01 10:54:00.011235
503794,10287643,2022-10-13 01:14:20.200098
522588,10072420,2022-11-15 22:12:16.704801
505582,10281028,2022-09-18 11:30:09.772244
514020,10185199,2022-11-01 20:19:37.916280
511214,10190197,2022-09-04 20:15:46.657160
513918,10059076,2022-12-05 22:14:57.030206
522042,10041466,2022-09-19 13:42:19.973410
508210,10086925,2022-10-01 02:52:38.618908
508942,10040209,2022-11-28 07:40:23.870818
518754,10197616,2022-12-22 14:09:31.073809
506352,10001860,2022-12-07 07:08:40.646560
525306,10060864,2022-10-29 02:22:34.034769
504292,10289863,2022-10-14 05:14:34.134316
516352,10059721,2022-12-06 22:28:56.632792
510062,10039951,2022-12-19 19:27:48.173894
527680,10282045,2022-10-14 17:26:09.247585
509512,10147894,2022-10-11 18:34:56.533024
526704,10209700,2022-10-30 13:36:36.696148
504326,10086703,2022-10-25 22:05:43.958347
526556,10096222,2022-11-08 20:03:04.809683
508184,10104574,2022-11-08 23:08:27.016857
518722,10089769,2022-10-10 04:01:45.373803
504026,10018225,2022-11-13 13:26:07.599198
509698,10036147,2022-12-26 21:43:09.814988
507110,10059004,2022-09-09 14:07:22.148786
515198,10033972,2022-12-08 11:11:29.455935
505214,10170802,2022-11-10 18:23:12.350227
503750,10104982,2022-11-22 08:36:24.188709
513952,10221406,2022-09-23 14:22:52.379973
504940,10188526,2022-09-23 19:30:07.438429
520924,10033195,2022-10-07 14:21:34.458370
512238,10084789,2022-09-24 15:22:30.078349
525414,10257736,2022-12-04 22:00:48.123504
514972,10204309,2022-11-27 13:35:32.895655
527740,10156537,2022-10-02 01:33:28.816922
516484,10204210,2022-10-08 06:14:35.898805
509786,10011670,2022-11-10 16:49:47.819409
509226,10198939,2022-09-04 16:07:06.582023
520118,10049464,2022-10-30 18:43:09.171159
500932,10143247,2022-12-12 08:55:22.715265
522088,10226344,2022-12-06 14:06:46.782669
508118,10058665,2022-11-09 13:48:20.018880
512418,10109272,2022-09-29 15:31:48.017986
526154,10136743,2022-09-11 04:58:05.176647
502300,10181410,2022-09-24 19:38:50.647619
503302,10281652,2022-10-16 23:45:38.339699
514664,10172422,2022-09-05 11:41:03.430059
514506,10234279,2022-11-30 23:09:14.703606
522630,10155451,2022-10-06 00:12:15.361107
514622,10181668,2022-09-04 14:49:03.938110
501364,10007302,2022-11-18 21:38:45.907836
505988,10153423,2022-11-16 09:18:48.666387
503924,10296307,2022-09-05 06:24:45.448407
518582,10110796,2022-10-01 22:06:33.799776
527702,10055338,2022-11-10 22:09:01.244255
523108,10091137,2022-12-05 02:36:45.013908
509412,10180270,2022-09-22 11:14:16.429915
510036,10182208,2022-10-06 15:17:27.552853
527876,10150018,2022-10-09 08:35:03.442234
510778,10020151,2022-12-27 08:22:09.132277
519318,10150279,2022-09-12 07:53:54.773934
503704,10019173,2022-09-19 16:21:41.137649
526800,10018987,2022-10-30 15:00:25.749332
503200,10174435,2022-11-02 05:39:22.254531
515620,10083052,2022-12-01 20:32:23.278410
506496,10131121,2022-10-15 09:09:26.138097
500376,10121395,2022-10-25 01:36:21.083757
520532,10204804,2022-09-03 05:27:36.481886
513504,10245385,2022-11-12 15:54:48.469928
510850,10144549,2022-11-18 09:54:29.858302
516386,10225567,2022-12-12 16:32:14.390986
503204,10045684,2022-11-03 20:28:56.768441
514186,10212937,2022-09-20 18:48:57.731104
523872,10089160,2022-10-04 00:18:24.321495
511524,10091929,2022-12-29 16:57:06.050652
523784,10185508,2022-11-16 02:33:55.619189
506280,10261690,2022-10-12 19:20:06.749755
513634,10137055,2022-11-15 22:20:23.424456
501268,10161751,2022-10-09 17:19:53.832730
519074,10085233,2022-11-26 14:23:09.200528
512726,10150324,2022-11-18 22:29:33.229636
501404,10255162,2022-09-07 20:03:52.344473
513508,10205296,2022-12-20 11:29:26.677163
514096,10070932,2022-09-27 21:36:37.957392
518762,10039210,2022-12-18 18:35:49.996170
522962,10208617,2022-09-09 16:23:33.292099
525652,10150171,2022-11-06 23:42:44.538916
504462,10107907,2022-11-12 06:13:18.055587
524526,10138558,2022-12-28 11:15:49.457118
518714,10195009,2022-12-10 06:01:22.164741
505196,10220920,2022-12-04 12:10:54.271902
519914,10176694,2022-09-28 19:59:27.009246
500566,10271311,2022-09-29 05:01:54.233526
504514,10022413,2022-12-03 09:50:20.177460
501792,10216801,2022-12-11 00:15:42.832868
521996,10049803,2022-12-24 10:28:41.581008
527290,10222567,2022-11-06 17:11:53.207518
519058,10073584,2022-09-22 21:31:34.998123
525256,10159249,2022-10-26 02:17:04.585415
507768,10151971,2022-09-03 05:27:16.919667
524562,10172386,2022-09-19 23:33:30.894702
518558,10098883,2022-10-01 03:04:16.523136
527256,10095853,2022-10-07 05:01:28.005737
510258,10064884,2022-09-05 04:15:22.072286
505182,10154719,2022-09-20 14:16:31.376534
502216,10243138,2022-10-22 16:24:59.841829
501682,10046047,2022-09-16 21:03:25.027560
503070,10193467,2022-09-21 01:15:39.489519
517484,10295671,2022-12-02 12:16:56.893847
500606,10245682,2022-10-20 00:24:28.319681
510244,10264654,2022-11-11 02:55:43.331676
509802,10255906,2022-11-24 18:08:20.817354
500016,10248457,2022-12-02 00:32:55.830694
508954,10028473,2022-10-25 11:22:55.738233
519190,10273996,2022-09-26 17:45:41.671694
518272,10283299,2022-09-02 14:59:40.465338
520100,10098211,2022-11-08 10:44:41.083727
502756,10268635,2022-12-05 15:48:38.132934
515268,10111987,2022-12-24 02:50:57.783810
505588,10294576,2022-11-26 18:51:10.366326
507298,10009702,2022-11-27 13:48:00.612593
521804,10058929,2022-11-23 23:20:21.521318
517690,10286068,2022-11-25 11:13:03.227628
514134,10192354,2022-09-30 17:44:21.280572
500146,10165738,2022-09-05 10:43:21.850394
511068,10268371,2022-12-21 05:23:41.540403
509076,10071625,2022-11-05 04:20:40.789878
511342,10032067,2022-10-18 02:37:47.856191
508372,10251847,2022-10-22 05:33:41.782675
517294,10034923,2022-12-23 06:11:04.169748
510734,10027048,2022-09-30 17:01:27.017142
518168,10249084,2022-11-13 11:37:21.198448
522970,10012180,2022-10-29 14:10:05.461579
511120,10082050,2022-11-12 12:36:20.952607
506508,10193884,2022-11-28 14:58:50.182409
513224,10203589,2022-09-21 09:41:10.154259
503726,10086241,2022-12-16 20:57:37.601645
515438,10134484,2022-12-23 01:56:43.540553
509462,10000792,2022-09-26 09:11:06.746012
506164,10104271,2022-10-07 09:48:34.345852
511070,10100932,2022-10-16 00:09:36.053683
504546,10192726,2022-12-02 09:58:42.616233
500474,10115365,2022-12-12 12:48:01.698929
516842,10190965,2022-12-16 07:01:28.155668
501522,10028695,2022-11-27 03:40:44.662440
507864,10264903,2022-10-08 05:10:59.340372
518028,10249057,2022-10-18 01:20:08.554737
500976,10231135,2022-11-08 19:05:34.858881
523632,10112599,2022-12-13 21:57:56.537817
527282,10147006,2022-09-07 11:59:10.393865
516456,10194643,2022-12-19 15:30:16.879014
518560,10202356,2022-11-08 07:24:34.214677
515798,10119601,2022-12-17 11:09:08.105506
515254,10226140,2022-11-09 15:59:45.919458
516742,10238176,2022-09-11 17:02:33.870870
526464,10028938,2022-09-09 11:48:43.631729
519974,10037896,2022-10-26 15:32:48.153193
520388,10237063,2022-11-16 03:21:42.876682
516872,10069213,2022-09-10 21:26:57.366910
514036,10053238,2022-11-28 16:37:29.928374
518672,10194517,2022-10-11 01:40:19.406318
507430,10000918,2022-12-30 20:36:02.690960
527890,10128754,2022-12-22 20:36:32.167955
504260,10171948,2022-12-27 20:28:44.490157
503120,10292368,2022-11-03 02:29:15.796512
514488,10162984,2022-11-20 00:31:47.091377
508356,10214518,2022-10-19 14:01:35.896712
504040,10099348,2022-11-17 17:47:50.339562
525244,10034284,2022-10-13 03:59:55.574865
511270,10119676,2022-09-13 21:35:39.287218
518776,10259749,2022-10-08 19:45:13.808460
502742,10038748,2022-11-15 10:33:23.265111
519206,10292335,2022-12-06 22:54:24.961036
515994,10012759,2022-09-10 09:50:35.024396
525264,10253563,2022-12-09 19:02:08.246942
516326,10237231,2022-09-30 14:19:02.709362
511928,10039756,2022-11-03 01:35:10.676800
502350,10126846,2022-11-15 11:21:12.082225
501904,10061533,2022-10-15 02:41:37.293499
516812,10147957,2022-11-12 02:12:15.827995
522620,10232848,2022-09-30 15:38:23.536766
514850,10229149,2022-11-13 08:17:59.667826
520020,10082872,2022-09-15 00:30:12.927124
523310,10217377,2022-10-12 18:53:18.035302
519580,10060006,2022-12-08 09:03:34.107285
516776,10279957,2022-11-02 20:52:53.003202
524824,10265635,2022-09-21 12:03:56.070912
514566,10056214,2022-09-19 23:16:54.603655
510248,10045573,2022-09-21 06:37:08.808565
510772,10293730,2022-12-11 19:35:08.306982
523852,10244626,2022-11-25 15:04:26.102227
507972,10147465,2022-09-01 08:40:52.481662
520592,10244725,2022-12-09 13:11:08.728137
516026,10015291,2022-11-29 12:29:46.046925
523352,10125898,2022-10-11 04:15:14.998805
511490,10116487,2022-11-04 06:24:30.614748
508448,10087369,2022-12-10 18:32:35.398161
515704,10095613,2022-12-07 03:26:06.334730
517192,10119352,2022-11-25 14:21:14.197317
503024,10263865,2022-12-12 18:10:30.632346
516616,10017253,2022-10-16 00:17:21.217084
523356,10045846,2022-12-21 12:07:01.488743
513114,10125499,2022-10-09 23:07:07.483381
522512,10057897,2022-11-16 06:25:09.525595
507206,10072702,2022-11-29 08:39:25.686406
509718,10045696,2022-12-29 17:18:41.515177
514594,10102165,2022-10-24 20:22:44.832716
527574,10296004,2022-09-29 22:22:36.266426
522940,10064596,2022-10-06 16:56:10.121789
514352,10065019,2022-10-31 17:44:05.724051
513472,10212871,2022-09-08 08:44:51.500380
512746,10123186,2022-09-28 02:17:17.281160
506768,10163539,2022-12-28 01:34:24.549800
522270,10262047,2022-11-05 10:22:52.921670
508620,10081753,2022-12-13 05:32:30.483768
501878,10225531,2022-09-14 19:06:35.135396
515324,10212034,2022-09-09 06:00:13.975622
527162,10160293,2022-11-05 14:28:05.466215
516670,10189771,2022-09-11 17:36:59.260040
507686,10008808,2022-12-15 20:40:07.619721
511938,10115140,2022-09-21 18:18:02.893848
507230,10151140,2022-11-21 00:30:33.890726
523460,10101682,2022-12-26 04:07:17.894453
505152,10064506,2022-09-13 07:37:19.218661
513178,10208791,2022-10-06 19:00:46.932045
523936,10052005,2022-10-26 15:49:08.890101
509228,10149409,2022-11-06 11:53:01.511011
501662,10053331,2022-09-23 15:08:27.147376
516050,10212178,2022-11-17 21:37:26.866429
507370,10151617,2022-10-31 08:01:46.929631
500838,10192066,2022-11-27 02:22:38.132692
507560,10127542,2022-11-27 00:50:49.488997
526948,10166809,2022-10-25 21:11:03.111148
513652,10101694,2022-11-01 17:58:43.879079
511176,10218910,2022-11-11 17:53:14.596425
509852,10154950,2022-09-16 22:34:33.050899
512200,10043326,2022-12-12 23:04:23.979322
508504,10177687,2022-12-16 23:32:57.918739
522022,10071508,2022-09-27 04:07:06.813443
517416,10121956,2022-11-12 07:03:01.131092
511818,10170757,2022-12-20 22:38:44.806544
506970,10289383,2022-12-08 13:20:28.509390
501736,10286536,2022-11-21 11:35:20.180609
525032,10198630,2022-12-02 20:55:16.651800
527548,10135318,2022-11-24 13:36:47.042381
526490,10215226,2022-12-24 09:25:20.246524
525568,10121335,2022-11-12 05:59:26.164839
527820,10186567,2022-12-02 08:25:39.481378
527722,10063717,2022-10-27 08:50:11.529970
516918,10039588,2022-12-21 07:17:07.364760
511476,10105864,2022-10-28 03:09:21.697741
516076,10073128,2022-12-21 01:09:38.605412
527928,10160098,2022-11-26 23:38:56.813305
504230,10266919,2022-12-14 18:19:53.775076
508534,10149973,2022-11-24 08:24:36.106848
506836,10171945,2022-11-05 02:50:04.404692
502148,10050142,2022-12-07 17:09:47.484794
512186,10201027,2022-10-15 17:17:09.044214
513206,10281844,2022-12-02 01:26:42.890629
520686,10010371,2022-11-12 14:04:48.136935
507326,10100410,2022-11-02 10:04:10.066433
522442,10269559,2022-11-17 02:27:04.855481
501524,10288036,2022-09-03 18:23:04.329948
510206,10052098,2022-10-19 23:52:37.614984
503140,10285870,2022-10-01 00:01:49.957285
500076,10126093,2022-12-28 23:45:44.564569
502902,10001380,2022-10-26 01:08:31.705553
522552,10242271,2022-12-14 13:59:49.288675
501666,10203934,2022-09-29 05:00:47.207119
513130,10049386,2022-12-07 23:23:30.567973
526900,10178854,2022-10-11 06:38:02.826903
502996,10068613,2022-09-26 03:52:58.850420
513056,10155457,2022-12-12 13:32:43.584969
516302,10028266,2022-10-28 21:58:10.449535
513810,10275226,2022-09-23 08:26:27.317773
508298,10027738,2022-12-17 12:02:11.105725
511684,10294153,2022-12-29 17:50:28.800713
522008,10048168,2022-11-30 07:06:12.104666
527110,10067713,2022-09-22 07:52:43.766726
522904,10098784,2022-09-06 07:11:36.359667
502594,10285411,2022-10-06 21:16:00.104258
509540,10074697,2022-12-20 16:54:14.956141
503764,10121542,2022-09-01 05:33:59.252688
525168,10185262,2022-09-06 05:31:50.220584
500098,10120261,2022-11-15 12:47:02.833594
510266,10086193,2022-11-05 19:39:42.570128
515450,10205878,2022-09-04 06:54:03.102513
507800,10035328,2022-09-24 20:23:16.387296
511954,10153279,2022-10-31 14:00:33.801597
510470,10049014,2022-12-11 01:39:09.916802
524358,10108009,2022-09-20 23:03:08.915945
506118,10140256,2022-11-30 09:37:38.132075
524814,10204000,2022-12-20 09:09:34.830219
500198,10049869,2022-09-13 08:30:31.992394
504534,10042894,2022-11-14 04:10:39.858139
508386,10293358,2022-09-05 08:47:07.331355
517954,10252021,2022-11-03 17:21:24.360111
507046,10079590,2022-09-22 08:21:20.708025
519042,10291261,2022-10-18 01:33:01.222084
513698,10072540,2022-11-04 18:42:36.853672
514294,10245706,2022-10-16 09:25:48.617432
502496,10086448,2022-10-29 22:36:48.084525
503990,10084315,2022-10-25 17:10:39.265264
504250,10122277,2022-09-11 10:10:02.609696
516232,10084474,2022-10-23 15:41:43.041459
504134,10238392,2022-09-09 00:16:14.163471
511672,10218607,2022-09-05 08:04:40.604166
523204,10228042,2022-11-28 16:00:55.039844
521318,10005643,2022-09-22 05:02:59.700094
510306,10233775,2022-09-02 05:01:58.636324
500780,10260160,2022-09-07 11:34:31.694684
520616,10243351,2022-10-19 14:10:55.273627
514708,10080574,2022-11-02 18:01:55.250998
503906,10140862,2022-11-16 14:35:55.963742
504088,10151386,2022-10-27 18:03:13.185854
505130,10040572,2022-09-08 03:18:59.908193
502984,10039189,2022-09-30 01:25:58.266998
527620,10294876,2022-11-17 12:26:19.034749
520482,10076431,2022-12-08 21:27:22.455149
511630,10196791,2022-10-25 08:03:51.374895
515856,10127596,2022-10-03 01:38:17.005308
519642,10187809,2022-09-11 16:29:39.850702
510652,10056940,2022-12-07 05:45:35.734718
518956,10018930,2022-12-01 18:23:01.257944
523518,10034854,2022-11-23 05:19:15.800758
527380,10154293,2022-11-12 00:36:18.407671
506064,10042300,2022-09-29 01:37:19.653809
512864,10140577,2022-11-11 12:41:51.133061
521702,10099270,2022-10-28 07:13:14.442434
525664,10289539,2022-10-24 08:21:28.722179
519158,10176259,2022-11-11 13:18:37.780404
524456,10123798,2022-10-01 15:18:52.197733
513116,10126273,2022-10-16 10:09:43.883697
521824,10280641,2022-09-06 08:42:07.913009
525766,10133674,2022-10-20 16:01:08.387869
502112,10136785,2022-09-17 21:25:19.027578
503658,10198657,2022-10-02 16:21:15.593476
508604,10091731,2022-12-19 11:11:14.912595
521580,10046860,2022-12-27 07:37:02.178672
508678,10129975,2022-11-02 23:04:12.281370
524978,10245349,2022-10-30 03:13:41.071316
513282,10120945,2022-10-12 05:35:40.615240
511730,10034125,2022-09-20 19:51:18.655125
517510,10208050,2022-12-21 02:57:42.078880
506482,10120498,2022-09-24 04:00:01.547559
522304,10012942,2022-10-05 06:38:20.961841
518376,10095802,2022-12-17 18:16:12.386866
517234,10237951,2022-12-21 14:14:48.539847
513568,10254556,2022-10-24 01:17:54.853494
515536,10172059,2022-12-28 22:00:29.253879
514334,10187674,2022-09-09 21:14:17.669082
524040,10267123,2022-12-30 09:48:25.331271
521892,10013650,2022-12-21 12:57:30.906036
524946,10193176,2022-12-04 00:47:01.857706
503946,10239586,2022-09-11 18:15:00.537466
513326,10076938,2022-12-10 02:11:55.797810
506980,10216498,2022-11-28 04:40:00.085138
523156,10177783,2022-09-25 03:52:57.100452
527218,10104067,2022-12-12 23:28:33.636768
507554,10283950,2022-10-13 06:02:55.259518
521936,10209124,2022-09-24 11:28:05.917502
523826,10165663,2022-10-03 10:36:19.209844
502952,10101646,2022-10-19 15:13:46.189849
502892,10015921,2022-10-13 03:53:25.374468
507658,10038949,2022-10-27 21:15:04.771290
508892,10124893,2022-09-05 06:56:13.885969
526864,10123990,2022-10-15 05:57:54.309335
520728,10134610,2022-12-24 03:12:56.749544
506540,10098055,2022-10-06 18:29:45.577465
516602,10287127,2022-12-04 05:23:42.935986
518196,10055287,2022-10-06 17:11:29.234144
524340,10163056,2022-11-12 14:32:31.168147
526604,10263091,2022-12-24 01:06:01.297507
514752,10257709,2022-11-02 15:18:09.775222
514860,10223923,2022-10-01 02:11:09.275185
511446,10049209,2022-09-15 06:52:41.267935
510028,10188370,2022-12-11 08:40:55.969616
520904,10131985,2022-09-08 05:20:52.569217
522720,10102600,2022-11-02 03:10:55.990154
520914,10195294,2022-10-04 11:02:57.457075
505038,10126357,2022-12-29 06:14:35.715828
527618,10201402,2022-10-14 14:37:01.424930
514086,10166074,2022-12-03 21:37:10.476649
517464,10198885,2022-11-16 05:26:02.542504
507546,10188667,2022-12-23 22:15:18.939336
507442,10129081,2022-12-17 09:42:53.782700
506260,10173757,2022-10-07 00:28:57.087731
523280,10077646,2022-09-12 21:35:40.652335
524398,10035922,2022-12-22 15:02:58.839391
513528,10116256,2022-12-04 07:47:19.725965
520940,10054600,2022-12-24 12:38:17.828710
506740,10165186,2022-12-14 21:27:23.956496
503718,10227316,2022-11-19 14:12:23.738223
521210,10096699,2022-09-10 14:00:47.644810
504262,10279402,2022-12-22 06:58:31.223593
527812,10057828,2022-10-23 21:45:11.269641
500210,10285912,2022-10-20 06:23:34.096718
516592,10023700,2022-11-14 02:54:11.599159
518268,10057306,2022-11-24 14:55:24.019364
511778,10046110,2022-11-16 08:05:46.175221
524820,10269463,2022-10-22 08:22:38.653163
520068,10286257,2022-11-10 13:39:26.319815
512274,10151128,2022-12-26 04:33:49.498638
502392,10047646,2022-10-13 21:18:20.074420
517768,10146646,2022-10-19 18:42:05.913604
507998,10009897,2022-09-28 22:27:52.438818
525324,10163692,2022-09-27 17:05:48.961309
503170,10145938,2022-10-27 01:20:07.607168
504722,10127413,2022-10-26 18:55:48.622195
504594,10075780,2022-12-22 15:51:00.638494
513134,10213324,2022-11-14 06:55:28.519657
513456,10197031,2022-11-13 01:31:58.308846
522932,10263805,2022-11-26 00:15:46.734807
504360,10104871,2022-11-01 15:34:28.978451
512490,10061683,2022-09-05 09:41:45.240819
520416,10294354,2022-11-13 16:45:40.083213
507158,10044442,2022-09-26 22:07:49.034413
523000,10167841,2022-11-22 04:16:37.035451
522656,10025338,2022-10-24 18:40:38.506106
522860,10088419,2022-11-11 20:53:58.070693
501890,10199980,2022-10-22 20:02:32.229841
515852,10054519,2022-10-23 23:12:20.018349
520492,10257769,2022-10-15 00:49:30.472656
503572,10004299,2022-10-25 18:35:58.256120
526120,10186411,2022-11-03 19:20:55.050801
501342,10010692,2022-11-04 00:05:24.701742
504732,10016629,2022-09-12 03:04:50.241929
505948,10072591,2022-12-26 20:18:00.972093
510560,10036696,2022-09-14 20:33:58.808008
522298,10138027,2022-09-24 00:42:25.821800
519242,10244287,2022-11-27 00:06:51.307134
527706,10159171,2022-10-18 07:18:37.866746
524942,10101808,2022-09-26 16:35:04.632923
525708,10098334,2022-10-14 22:03:01.675595
502950,10271509,2022-12-22 11:25:51.211099
516414,10139761,2022-11-07 22:10:28.443482
516114,10166659,2022-09-17 12:38:30.034290
527368,10134949,2022-12-23 22:21:07.366626
502144,10043917,2022-10-11 16:06:49.867951
503854,10269157,2022-09-07 01:20:23.737391
512934,10080484,2022-11-12 04:28:58.823337
502986,10021282,2022-09-30 04:05:25.318390
512658,10022212,2022-10-16 06:43:13.569098
507032,10194826,2022-11-03 07:19:08.678659
516060,10146742,2022-11-27 18:19:00.543349
510304,10145620,2022-11-15 20:32:01.611741
520936,10171306,2022-11-20 23:30:41.767138
508172,10044133,2022-12-20 18:20:22.035344
503788,10018837,2022-12-02 05:50:44.604388
512392,10235332,2022-11-07 04:41:14.935202
518798,10083376,2022-12-09 02:06:23.103688
503300,10242121,2022-12-10 13:12:49.278810
517896,10191436,2022-10-05 23:15:52.259246
504884,10039795,2022-10-31 21:35:57.038430
510056,10280005,2022-12-19 13:49:17.871793
506048,10005904,2022-10-13 06:49:39.059963
500520,10054276,2022-11-24 23:58:18.008922
501782,10286578,2022-11-07 15:22:11.657792
516640,10227559,2022-11-10 21:26:36.305002
516874,10158058,2022-09-26 13:43:25.276131
526920,10008247,2022-11-01 11:57:40.813847
524690,10281448,2022-10-15 05:29:05.272924
525726,10296202,2022-11-07 09:25:21.153894
526918,10146232,2022-09-12 11:12:26.147585
523312,10222429,2022-10-25 07:04:31.777314
519904,10000060,2022-11-29 00:47:15.467390
500726,10023337,2022-09-10 16:42:36.191262
501872,10016176,2022-11-22 08:29:33.089212
518254,10292953,2022-10-03 18:33:07.161210
512242,10184647,2022-10-21 12:59:56.642813
523994,10003798,2022-12-06 23:35:46.932463
513128,10109947,2022-09-01 15:36:55.655452
521608,10063753,2022-09-07 03:41:21.924814
515740,10144414,2022-09-25 15:35:00.190251
518514,10167292,2022-10-30 09:39:43.092837
501702,10172350,2022-10-28 11:59:56.107309
520556,10114768,2022-12-02 02:06:18.514314
507564,10210756,2022-10-15 12:12:20.454057
521308,10078579,2022-10-08 14:49:37.376615
505712,10277623,2022-10-14 16:38:54.949487
509804,10078561,2022-11-15 07:39:21.080883
510588,10045897,2022-11-23 12:27:40.551337
525416,10103914,2022-12-10 02:45:31.439790
515762,10209142,2022-09-02 21:59:16.181470
514648,10043776,2022-09-08 20:00:57.635717
523118,10167889,2022-10-26 01:43:12.304029
511486,10170685,2022-12-15 20:54:27.388261
527774,10016254,2022-12-06 21:46:26.668373
514026,10252081,2022-11-24 23:59:53.682259
522732,10191736,2022-12-18 09:10:43.456883
506022,10017406,2022-12-12 20:15:08.327989
509536,10138894,2022-11-21 14:10:40.544370
519014,10117654,2022-12-25 19:35:08.993410
505000,10232974,2022-12-28 18:12:20.740471
509066,10231816,2022-12-13 05:14:28.303136
523138,10054465,2022-09-04 01:58:27.719044
523562,10233247,2022-09-05 06:28:35.783183
505578,10135573,2022-10-03 21:40:20.500366
518652,10133716,2022-11-23 12:21:29.477874
518364,10160161,2022-10-14 23:06:49.694468
500556,10074139,2022-10-04 10:59:44.938022
512662,10079041,2022-12-28 17:16:20.099993
516278,10148065,2022-09-14 14:13:16.582213
504556,10290898,2022-11-10 16:08:42.200475
502412,10032556,2022-10-09 23:44:46.681095
506240,10054102,2022-10-04 04:04:10.681608
526186,10184791,2022-12-21 10:32:53.592855
523396,10158103,2022-11-06 12:35:57.604139
523054,10043026,2022-11-09 07:13:03.800935
504172,10135438,2022-11-26 22:38:28.713981
527956,10021057,2022-11-21 22:14:29.735316
514584,10098427,2022-12-18 07:34:20.031175
514906,10036273,2022-11-30 15:21:59.221156
513760,10262968,2022-11-13 04:34:34.796719
520970,10271428,2022-10-05 05:37:09.724430
504750,10074796,2022-09-25 00:24:27.818547
505688,10002187,2022-10-17 06:13:26.173783
526550,10114915,2022-11-13 06:02:54.241829
513072,10214740,2022-10-09 02:59:11.046411
522930,10280035,2022-12-16 18:13:39.362166
517480,10048090,2022-10-12 17:17:07.884858
515600,10219981,2022-10-30 10:52:22.351651
527200,10053130,2022-11-30 20:35:05.071946
502866,10128154,2022-12-12 22:28:15.050108
524594,10029277,2022-10-07 09:21:01.678184
524342,10238671,2022-12-04 23:31:50.324169
512986,10220719,2022-10-06 17:34:55.559179
509578,10006822,2022-09-22 03:20:50.873389
527778,10240453,2022-11-29 09:30:48.934156
520880,10199287,2022-12-25 07:57:01.618767
509680,10290235,2022-12-12 10:15:42.965264
511862,10001623,2022-10-21 10:11:28.642816
519402,10259215,2022-12-23 17:27:41.528275
521394,10060120,2022-12-14 04:25:30.497916
527390,10050295,2022-11-27 23:39:47.070008
501292,10057282,2022-09-11 02:32:31.731032
509938,10186081,2022-10-19 14:25:40.588120
510538,10014175,2022-10-22 12:19:55.445749
523694,10048426,2022-12-18 01:01:17.763835
519952,10231909,2022-10-29 00:58:33.526818
517748,10269784,2022-12-19 16:58:08.492405
511420,10260445,2022-10-11 10:52:17.637433
503672,10014631,2022-09-12 03:52:03.781583
526922,10186354,2022-12-07 05:06:00.595827
511570,10292899,2022-11-24 05:26:53.248439
515282,10008553,2022-12-25 14:29:47.229049
507034,10278925,2022-10-25 00:57:50.424053
520700,10236355,2022-12-08 16:50:38.917858
521372,10135030,2022-09-22 01:57:49.758719
507452,10161076,2022-12-13 22:53:09.408298
515500,10031305,2022-11-29 16:00:29.859156
513936,10284292,2022-11-08 08:17:30.602125
508294,10084060,2022-12-06 08:24:41.887309
518594,10138876,2022-10-22 08:56:25.595493
522132,10050529,2022-10-16 01:37:37.313573
517238,10260310,2022-12-01 17:54:13.941582
525938,10207120,2022-09-14 08:31:03.834191
503464,10231624,2022-11-25 11:03:09.779399
514838,10290559,2022-12-24 22:39:20.249232
524446,10182886,2022-11-21 05:51:35.493623
521836,10269460,2022-09-12 18:00:55.301097
522006,10069333,2022-11-16 09:26:17.558842
522972,10051456,2022-09-17 15:02:34.703315
507954,10176565,2022-12-16 16:55:38.495903
511236,10289521,2022-10-31 07:25:43.430112
504234,10230694,2022-12-15 05:32:35.925743
514878,10189735,2022-11-05 10:40:26.933663
527490,10045930,2022-12-13 15:14:18.213954
526458,10165027,2022-10-22 02:32:31.509084
508264,10165000,2022-11-16 17:25:33.105493
523660,10148041,2022-10-28 14:29:26.343531
501732,10003723,2022-10-16 23:32:10.286427
506000,10139680,2022-10-13 12:42:40.327164
